"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","TMAX","TMIN"
"USC00083153","27.57264","-82.1393","34.1","2013-01-08","28.3","15.6"
"USC00083153","27.57264","-82.1393","34.1","2013-01-09","30.6","18.9"
"USC00083153","27.57264","-82.1393","34.1","2013-01-10","28.3","18.9"
"USC00083153","27.57264","-82.1393","34.1","2013-01-11","28.3","15.6"
"USC00083153","27.57264","-82.1393","34.1","2013-01-12","28.9","17.2"
"USC00083153","27.57264","-82.1393","34.1","2013-01-13","28.3","16.7"
"USC00083153","27.57264","-82.1393","34.1","2013-01-14","28.3","14.4"
"USC00083153","27.57264","-82.1393","34.1","2013-01-15","28.3","11.1"
"USC00083153","27.57264","-82.1393","34.1","2013-01-16","28.9","13.3"
"USC00083153","27.57264","-82.1393","34.1","2013-01-17","23.9","12.2"
"USC00083153","27.57264","-82.1393","34.1","2013-01-18","20.0","3.9"
"USC00083153","27.57264","-82.1393","34.1","2013-01-19","25.0","11.7"
"USC00083153","27.57264","-82.1393","34.1","2013-01-20","23.9","13.9"
"USC00083153","27.57264","-82.1393","34.1","2013-01-21","22.8","12.8"
"USC00083153","27.57264","-82.1393","34.1","2013-01-22","18.9","7.8"
"USC00083153","27.57264","-82.1393","34.1","2013-01-23","22.2","3.9"
"USC00083153","27.57264","-82.1393","34.1","2013-01-24","23.3","1.1"
"USC00083153","27.57264","-82.1393","34.1","2013-01-25","25.0","4.4"
"USC00083153","27.57264","-82.1393","34.1","2013-01-26","23.9","3.9"
"USC00083153","27.57264","-82.1393","34.1","2013-01-27","23.9","3.9"
"USC00083153","27.57264","-82.1393","34.1","2013-01-28","27.2","13.3"
"USC00083153","27.57264","-82.1393","34.1","2013-01-29","27.2","13.3"
"USC00083153","27.57264","-82.1393","34.1","2013-01-30","28.9","16.7"
"USC00083153","27.57264","-82.1393","34.1","2013-01-31","21.1","10.0"
"USC00083153","27.57264","-82.1393","34.1","2013-02-01","20.0","3.3"
"USC00083153","27.57264","-82.1393","34.1","2013-02-02","23.3","3.9"
"USC00083153","27.57264","-82.1393","34.1","2013-02-03","22.2","4.4"
"USC00083153","27.57264","-82.1393","34.1","2013-02-04","22.2","1.1"
"USC00083153","27.57264","-82.1393","34.1","2013-02-05","26.1","2.8"
"USC00083153","27.57264","-82.1393","34.1","2013-02-06","27.2","6.1"
"USC00083153","27.57264","-82.1393","34.1","2013-02-07","28.9","14.4"
"USC00083153","27.57264","-82.1393","34.1","2013-02-08","26.7","16.7"
"USC00083153","27.57264","-82.1393","34.1","2013-02-09","25.0","11.1"
"USC00083153","27.57264","-82.1393","34.1","2013-02-10","27.8","13.3"
"USC00083153","27.57264","-82.1393","34.1","2013-02-11","29.4","12.8"
"USC00083153","27.57264","-82.1393","34.1","2013-02-12","29.4","6.1"
"USC00083153","27.57264","-82.1393","34.1","2013-02-13","29.4","18.9"
"USC00083153","27.57264","-82.1393","34.1","2013-02-14","22.8","14.4"
"USC00083153","27.57264","-82.1393","34.1","2013-02-15","17.8","8.3"
"USC00083153","27.57264","-82.1393","34.1","2013-02-16","17.2","3.3"
"USC00083153","27.57264","-82.1393","34.1","2013-02-17","13.3","-1.1"
"USC00083153","27.57264","-82.1393","34.1","2013-02-18","21.1","-1.1"
"USC00083153","27.57264","-82.1393","34.1","2013-02-19","26.7","7.2"
"USC00083153","27.57264","-82.1393","34.1","2013-02-20","26.1","11.1"
"USC00083153","27.57264","-82.1393","34.1","2013-02-21","29.4","12.8"
"USC00083153","27.57264","-82.1393","34.1","2013-02-22","30.0","13.9"
"USC00083153","27.57264","-82.1393","34.1","2013-02-23","31.1","15.6"
"USC00083153","27.57264","-82.1393","34.1","2013-02-24","31.1","12.8"
"USC00083153","27.57264","-82.1393","34.1","2013-02-25","30.0","17.8"
"USC00083153","27.57264","-82.1393","34.1","2013-02-26","25.6","17.8"
"USC00083153","27.57264","-82.1393","34.1","2013-02-27","23.3","11.1"
"USC00083153","27.57264","-82.1393","34.1","2013-02-28","23.9","7.8"
"USC00083153","27.57264","-82.1393","34.1","2013-03-01","23.9","7.8"
"USC00083153","27.57264","-82.1393","34.1","2013-03-02","16.1","5.0"
"USC00083153","27.57264","-82.1393","34.1","2013-03-03","15.0","2.8"
"USC00083153","27.57264","-82.1393","34.1","2013-03-04","20.0","-0.6"
"USC00083153","27.57264","-82.1393","34.1","2013-03-05","25.0","1.7"
"USC00083153","27.57264","-82.1393","34.1","2013-03-06","18.3","11.7"
"USC00083153","27.57264","-82.1393","34.1","2013-03-07","20.0","3.3"
"USC00083153","27.57264","-82.1393","34.1","2013-03-08","25.0","1.7"
"USC00083153","27.57264","-82.1393","34.1","2013-03-09","24.4","6.1"
"USC00083153","27.57264","-82.1393","34.1","2013-03-10","26.7","11.7"
"USC00083153","27.57264","-82.1393","34.1","2013-03-11","27.2","12.8"
"USC00083153","27.57264","-82.1393","34.1","2013-03-12","23.3","15.6"
"USC00083153","27.57264","-82.1393","34.1","2013-03-13",,
"USC00083153","27.57264","-82.1393","34.1","2013-03-14","21.7","5.6"
"USC00083153","27.57264","-82.1393","34.1","2013-03-15","22.2","-2.2"
"USC00083153","27.57264","-82.1393","34.1","2013-03-16","26.7","1.1"
"USC00083153","27.57264","-82.1393","34.1","2013-03-17","26.7","5.6"
"USC00083153","27.57264","-82.1393","34.1","2013-03-18","25.6","12.8"
"USC00083153","27.57264","-82.1393","34.1","2013-03-19","30.6","15.6"
"USC00083153","27.57264","-82.1393","34.1","2013-03-20","23.3","15.0"
"USC00083153","27.57264","-82.1393","34.1","2013-03-21","22.8","8.9"
"USC00083153","27.57264","-82.1393","34.1","2013-03-22","26.1","3.3"
"USC00083153","27.57264","-82.1393","34.1","2013-03-23","30.0","16.7"
"USC00083153","27.57264","-82.1393","34.1","2013-03-24","28.3","19.4"
"USC00083153","27.57264","-82.1393","34.1","2013-03-25","23.3","13.9"
"USC00083153","27.57264","-82.1393","34.1","2013-03-26","15.6","6.7"
"USC00083153","27.57264","-82.1393","34.1","2013-03-27","17.2","1.7"
"USC00083153","27.57264","-82.1393","34.1","2013-03-28","22.2","1.7"
"USC00083153","27.57264","-82.1393","34.1","2013-03-29","24.4","7.2"
"USC00083153","27.57264","-82.1393","34.1","2013-03-30","27.2","6.7"
"USC00083153","27.57264","-82.1393","34.1","2013-03-31","28.3","7.2"
"USC00083153","27.57264","-82.1393","34.1","2013-04-01","28.9","13.9"
"USC00083153","27.57264","-82.1393","34.1","2013-04-02","30.6","14.4"
"USC00083153","27.57264","-82.1393","34.1","2013-04-03","31.7","15.6"
"USC00083153","27.57264","-82.1393","34.1","2013-04-04","26.1","17.2"
"USC00083153","27.57264","-82.1393","34.1","2013-04-05","22.8","17.2"
"USC00083153","27.57264","-82.1393","34.1","2013-04-06","26.1","13.3"
"USC00083153","27.57264","-82.1393","34.1","2013-04-07","27.8","14.4"
"USC00083153","27.57264","-82.1393","34.1","2013-04-08","28.9","13.9"
"USC00083153","27.57264","-82.1393","34.1","2013-04-09","28.9","14.4"
"USC00083153","27.57264","-82.1393","34.1","2013-04-10","31.7","15.0"
"USC00083153","27.57264","-82.1393","34.1","2013-04-11","31.7","17.8"
"USC00083153","27.57264","-82.1393","34.1","2013-04-12","30.6","20.6"
"USC00083153","27.57264","-82.1393","34.1","2013-04-13","31.1","21.1"
"USC00083153","27.57264","-82.1393","34.1","2013-04-14","31.7","21.1"
"USC00083153","27.57264","-82.1393","34.1","2013-04-15","31.7","17.8"
"USC00083153","27.57264","-82.1393","34.1","2013-04-16","31.7","18.3"
"USC00083153","27.57264","-82.1393","34.1","2013-04-17","30.6","17.8"
"USC00083153","27.57264","-82.1393","34.1","2013-04-18","31.7","17.2"
"USC00083153","27.57264","-82.1393","34.1","2013-04-19","31.1","20.0"
"USC00083153","27.57264","-82.1393","34.1","2013-04-20","27.2","18.3"
"USC00083153","27.57264","-82.1393","34.1","2013-04-21","29.4","15.6"
"USC00083153","27.57264","-82.1393","34.1","2013-04-22","26.1","18.9"
"USC00083153","27.57264","-82.1393","34.1","2013-04-23","28.3","17.8"
"USC00083153","27.57264","-82.1393","34.1","2013-04-24","30.0","14.4"
"USC00083153","27.57264","-82.1393","34.1","2013-04-25","30.0","13.3"
"USC00083153","27.57264","-82.1393","34.1","2013-04-26","29.4","9.4"
"USC00083153","27.57264","-82.1393","34.1","2013-04-27","28.9","17.2"
"USC00083153","27.57264","-82.1393","34.1","2013-04-28","30.0","15.6"
"USC00083153","27.57264","-82.1393","34.1","2013-04-29","30.6","19.4"
"USC00083153","27.57264","-82.1393","34.1","2013-04-30","30.6","17.8"
"USC00083153","27.57264","-82.1393","34.1","2013-05-01","23.3","18.3"
"USC00083153","27.57264","-82.1393","34.1","2013-05-02","23.3","13.9"
"USC00083153","27.57264","-82.1393","34.1","2013-05-03","29.4","16.7"
"USC00083153","27.57264","-82.1393","34.1","2013-05-04","27.2","19.4"
"USC00083153","27.57264","-82.1393","34.1","2013-05-05","25.6","17.2"
"USC00083153","27.57264","-82.1393","34.1","2013-05-06","25.0","12.2"
"USC00083153","27.57264","-82.1393","34.1","2013-05-07","26.1","9.4"
"USC00083153","27.57264","-82.1393","34.1","2013-05-08","27.2","10.0"
"USC00083153","27.57264","-82.1393","34.1","2013-05-09","29.4","11.7"
"USC00083153","27.57264","-82.1393","34.1","2013-05-10","32.8","11.7"
"USC00083153","27.57264","-82.1393","34.1","2013-05-11","31.7","17.8"
"USC00083153","27.57264","-82.1393","34.1","2013-05-12","31.7","17.8"
"USC00083153","27.57264","-82.1393","34.1","2013-05-13","28.9","18.3"
"USC00083153","27.57264","-82.1393","34.1","2013-05-14","29.4","11.1"
"USC00083153","27.57264","-82.1393","34.1","2013-05-15","30.0","12.2"
"USC00083153","27.57264","-82.1393","34.1","2013-05-16","31.1","15.0"
"USC00083153","27.57264","-82.1393","34.1","2013-05-17","33.3","16.1"
"USC00083153","27.57264","-82.1393","34.1","2013-05-18","33.9","16.7"
"USC00083153","27.57264","-82.1393","34.1","2013-05-19","34.4","17.2"
"USC00083153","27.57264","-82.1393","34.1","2013-05-20","34.4","19.4"
"USC00083153","27.57264","-82.1393","34.1","2013-05-21","32.2","17.8"
"USC00083153","27.57264","-82.1393","34.1","2013-05-22","32.2","17.8"
"USC00083153","27.57264","-82.1393","34.1","2013-05-23","33.9","17.8"
"USC00083153","27.57264","-82.1393","34.1","2013-05-24","35.0","17.8"
"USC00083153","27.57264","-82.1393","34.1","2013-05-25","32.8","19.4"
"USC00083153","27.57264","-82.1393","34.1","2013-05-26","31.7","14.4"
"USC00083153","27.57264","-82.1393","34.1","2013-05-27","32.8","16.1"
"USC00083153","27.57264","-82.1393","34.1","2013-05-28","32.8","20.0"
"USC00083153","27.57264","-82.1393","34.1","2013-05-29","30.6","20.6"
"USC00083153","27.57264","-82.1393","34.1","2013-05-30","30.6","21.7"
"USC00083153","27.57264","-82.1393","34.1","2013-05-31","30.6","21.7"
"USC00083153","27.57264","-82.1393","34.1","2013-06-01","32.8","21.7"
"USC00083153","27.57264","-82.1393","34.1","2013-06-02","32.8","21.1"
"USC00083153","27.57264","-82.1393","34.1","2013-06-03","30.0","21.7"
"USC00083153","27.57264","-82.1393","34.1","2013-06-04","28.3","22.2"
"USC00083153","27.57264","-82.1393","34.1","2013-06-05","29.4","22.8"
"USC00083153","27.57264","-82.1393","34.1","2013-06-06","26.1","22.2"
"USC00083153","27.57264","-82.1393","34.1","2013-06-07","30.6","20.6"
"USC00083153","27.57264","-82.1393","34.1","2013-06-08","32.2","21.1"
"USC00083153","27.57264","-82.1393","34.1","2013-06-09","32.2","20.6"
"USC00083153","27.57264","-82.1393","34.1","2013-06-10","33.9","22.2"
"USC00083153","27.57264","-82.1393","34.1","2013-06-11","32.2","21.7"
"USC00083153","27.57264","-82.1393","34.1","2013-06-12","33.9","21.7"
"USC00083153","27.57264","-82.1393","34.1","2013-06-13","35.0","20.6"
"USC00083153","27.57264","-82.1393","34.1","2013-06-14","31.7","21.7"
"USC00083153","27.57264","-82.1393","34.1","2013-06-15","33.9","21.1"
"USC00083153","27.57264","-82.1393","34.1","2013-06-16","33.9","22.2"
"USC00083153","27.57264","-82.1393","34.1","2013-06-17","35.6","27.8"
"USC00083153","27.57264","-82.1393","34.1","2013-06-18","33.9","22.2"
"USC00083153","27.57264","-82.1393","34.1","2013-06-19","33.3","21.7"
"USC00083153","27.57264","-82.1393","34.1","2013-06-20","33.9","21.7"
"USC00083153","27.57264","-82.1393","34.1","2013-06-21","33.3","20.0"
"USC00083153","27.57264","-82.1393","34.1","2013-06-22","33.3","20.0"
"USC00083153","27.57264","-82.1393","34.1","2013-06-23","33.3","22.2"
"USC00083153","27.57264","-82.1393","34.1","2013-06-24","33.3","22.2"
"USC00083153","27.57264","-82.1393","34.1","2013-06-25","33.9","22.2"
"USC00083153","27.57264","-82.1393","34.1","2013-06-26","33.3","22.2"
"USC00083153","27.57264","-82.1393","34.1","2013-06-27","33.3","20.0"
"USC00083153","27.57264","-82.1393","34.1","2013-06-28","33.3","20.0"
"USC00083153","27.57264","-82.1393","34.1","2013-06-29","32.2","22.2"
"USC00083153","27.57264","-82.1393","34.1","2013-06-30","31.1","22.2"
"USC00083153","27.57264","-82.1393","34.1","2013-07-01","26.7","22.2"
"USC00083153","27.57264","-82.1393","34.1","2013-07-02","32.2","21.7"
"USC00083153","27.57264","-82.1393","34.1","2013-07-03","32.2","21.1"
"USC00083153","27.57264","-82.1393","34.1","2013-07-04","32.2","20.0"
"USC00083153","27.57264","-82.1393","34.1","2013-07-05","31.7","21.7"
"USC00083153","27.57264","-82.1393","34.1","2013-07-06","32.8","22.2"
"USC00083153","27.57264","-82.1393","34.1","2013-07-07","32.2","21.7"
"USC00083153","27.57264","-82.1393","34.1","2013-07-08","32.8","22.8"
"USC00083153","27.57264","-82.1393","34.1","2013-07-09","32.8","21.1"
"USC00083153","27.57264","-82.1393","34.1","2013-07-10","32.8","20.6"
"USC00083153","27.57264","-82.1393","34.1","2013-07-11","31.7","21.1"
"USC00083153","27.57264","-82.1393","34.1","2013-07-12","31.7","21.1"
"USC00083153","27.57264","-82.1393","34.1","2013-07-13","30.6","21.1"
"USC00083153","27.57264","-82.1393","34.1","2013-07-14","31.7","21.7"
"USC00083153","27.57264","-82.1393","34.1","2013-07-15","32.8","21.7"
"USC00083153","27.57264","-82.1393","34.1","2013-07-16","31.7","21.7"
"USC00083153","27.57264","-82.1393","34.1","2013-07-17","31.1","22.2"
"USC00083153","27.57264","-82.1393","34.1","2013-07-18","30.0","20.6"
"USC00083153","27.57264","-82.1393","34.1","2013-07-19","32.2","21.1"
"USC00083153","27.57264","-82.1393","34.1","2013-07-20","32.2","21.7"
"USC00083153","27.57264","-82.1393","34.1","2013-07-21","32.8","21.7"
"USC00083153","27.57264","-82.1393","34.1","2013-07-22","30.6","22.2"
"USC00083153","27.57264","-82.1393","34.1","2013-07-23","28.9","21.1"
"USC00083153","27.57264","-82.1393","34.1","2013-07-24","29.4","21.7"
"USC00083153","27.57264","-82.1393","34.1","2013-07-25",,
"USC00083153","27.57264","-82.1393","34.1","2013-07-26","28.9","20.6"
"USC00083153","27.57264","-82.1393","34.1","2013-07-27","28.9","22.8"
"USC00083153","27.57264","-82.1393","34.1","2013-07-28","28.9","20.6"
"USC00083153","27.57264","-82.1393","34.1","2013-07-29","28.9","21.7"
"USC00083153","27.57264","-82.1393","34.1","2013-07-30","28.9","21.1"
"USC00083153","27.57264","-82.1393","34.1","2013-07-31","34.4","23.3"
"USC00083153","27.57264","-82.1393","34.1","2013-08-01","34.4","22.2"
"USC00083153","27.57264","-82.1393","34.1","2013-08-02","34.4","21.7"
"USC00083153","27.57264","-82.1393","34.1","2013-08-03","33.3","22.2"
"USC00083153","27.57264","-82.1393","34.1","2013-08-04","31.7","22.8"
"USC00083153","27.57264","-82.1393","34.1","2013-08-05","34.4","22.8"
"USC00083153","27.57264","-82.1393","34.1","2013-08-06","34.4","21.7"
"USC00083153","27.57264","-82.1393","34.1","2013-08-07","34.4","21.7"
"USC00083153","27.57264","-82.1393","34.1","2013-08-08","34.4","23.9"
"USC00083153","27.57264","-82.1393","34.1","2013-08-09","33.3","22.8"
"USC00083153","27.57264","-82.1393","34.1","2013-08-10","33.9","22.2"
"USC00083153","27.57264","-82.1393","34.1","2013-08-11","34.4","23.3"
"USC00083153","27.57264","-82.1393","34.1","2013-08-12","34.4","22.8"
"USC00083153","27.57264","-82.1393","34.1","2013-08-13","35.0","21.7"
"USC00083153","27.57264","-82.1393","34.1","2013-08-14","34.4","23.9"
"USC00083153","27.57264","-82.1393","34.1","2013-08-15","34.4","21.7"
"USC00083153","27.57264","-82.1393","34.1","2013-08-16","33.9","23.3"
"USC00083153","27.57264","-82.1393","34.1","2013-08-17","33.3","22.2"
"USC00083153","27.57264","-82.1393","34.1","2013-08-18","33.3","23.9"
"USC00083153","27.57264","-82.1393","34.1","2013-08-19","34.4","23.9"
"USC00083153","27.57264","-82.1393","34.1","2013-08-20","34.4","22.2"
"USC00083153","27.57264","-82.1393","34.1","2013-08-21","34.4","22.2"
"USC00083153","27.57264","-82.1393","34.1","2013-08-22","32.8","23.3"
"USC00083153","27.57264","-82.1393","34.1","2013-08-23","33.9","22.2"
"USC00083153","27.57264","-82.1393","34.1","2013-08-24","34.4","22.8"
"USC00083153","27.57264","-82.1393","34.1","2013-08-25","31.7","21.7"
"USC00083153","27.57264","-82.1393","34.1","2013-08-26","32.2","22.8"
"USC00083153","27.57264","-82.1393","34.1","2013-08-27","31.7","22.2"
"USC00083153","27.57264","-82.1393","34.1","2013-08-28","32.8","20.6"
"USC00083153","27.57264","-82.1393","34.1","2013-08-29","32.8","21.1"
"USC00083153","27.57264","-82.1393","34.1","2013-08-30","32.8","21.7"
"USC00083153","27.57264","-82.1393","34.1","2013-08-31","33.3","22.2"
"USC00083153","27.57264","-82.1393","34.1","2013-09-01","33.9","21.7"
"USC00083153","27.57264","-82.1393","34.1","2013-09-02","30.6","21.1"
"USC00083153","27.57264","-82.1393","34.1","2013-09-03","31.7","21.7"
"USC00083153","27.57264","-82.1393","34.1","2013-09-04","33.3","22.2"
"USC00083153","27.57264","-82.1393","34.1","2013-09-05","34.4","22.2"
"USC00083153","27.57264","-82.1393","34.1","2013-09-06","35.0","22.2"
"USC00083153","27.57264","-82.1393","34.1","2013-09-07","32.8","21.7"
"USC00083153","27.57264","-82.1393","34.1","2013-09-08","32.8","20.6"
"USC00083153","27.57264","-82.1393","34.1","2013-09-09","33.3","22.2"
"USC00083153","27.57264","-82.1393","34.1","2013-09-10","32.8","22.8"
"USC00083153","27.57264","-82.1393","34.1","2013-09-11","31.7","22.8"
"USC00083153","27.57264","-82.1393","34.1","2013-09-12","31.7","21.7"
"USC00083153","27.57264","-82.1393","34.1","2013-09-13","32.2","20.0"
"USC00083153","27.57264","-82.1393","34.1","2013-09-14","34.4","21.1"
"USC00083153","27.57264","-82.1393","34.1","2013-09-15","33.3","21.1"
"USC00083153","27.57264","-82.1393","34.1","2013-09-16","31.7","21.7"
"USC00083153","27.57264","-82.1393","34.1","2013-09-17","32.2","21.7"
"USC00083153","27.57264","-82.1393","34.1","2013-09-18","31.7","22.8"
"USC00083153","27.57264","-82.1393","34.1","2013-09-19","31.7","22.8"
"USC00083153","27.57264","-82.1393","34.1","2013-09-20","31.7","21.1"
"USC00083153","27.57264","-82.1393","34.1","2013-09-21","32.8","19.4"
"USC00083153","27.57264","-82.1393","34.1","2013-09-22","31.1","21.7"
"USC00083153","27.57264","-82.1393","34.1","2013-09-23","27.8","22.8"
"USC00083153","27.57264","-82.1393","34.1","2013-09-24","25.0","22.2"
"USC00083153","27.57264","-82.1393","34.1","2013-09-25","26.1","21.1"
"USC00083153","27.57264","-82.1393","34.1","2013-09-26","32.2","22.2"
"USC00083153","27.57264","-82.1393","34.1","2013-09-27","30.0","20.0"
"USC00083153","27.57264","-82.1393","34.1","2013-09-28","31.1","21.1"
"USC00083153","27.57264","-82.1393","34.1","2013-09-29","31.7","20.6"
"USC00083153","27.57264","-82.1393","34.1","2013-09-30","32.2","20.0"
"USC00083153","27.57264","-82.1393","34.1","2013-10-01","32.8","21.1"
"USC00083153","27.57264","-82.1393","34.1","2013-10-02","31.1","21.7"
"USC00083153","27.57264","-82.1393","34.1","2013-10-03","31.7","21.1"
"USC00083153","27.57264","-82.1393","34.1","2013-10-04","32.2","21.7"
"USC00083153","27.57264","-82.1393","34.1","2013-10-05","32.2","20.6"
"USC00083153","27.57264","-82.1393","34.1","2013-10-06","32.2","21.1"
"USC00083153","27.57264","-82.1393","34.1","2013-10-07","30.6","21.7"
"USC00083153","27.57264","-82.1393","34.1","2013-10-08","30.6","21.7"
"USC00083153","27.57264","-82.1393","34.1","2013-10-09","30.6","21.7"
"USC00083153","27.57264","-82.1393","34.1","2013-10-10","30.0","17.8"
"USC00083153","27.57264","-82.1393","34.1","2013-10-11","31.1","16.7"
"USC00083153","27.57264","-82.1393","34.1","2013-10-12","31.1","16.7"
"USC00083153","27.57264","-82.1393","34.1","2013-10-13","30.0","16.1"
"USC00083153","27.57264","-82.1393","34.1","2013-10-14","30.0","16.1"
"USC00083153","27.57264","-82.1393","34.1","2013-10-15","29.4","18.3"
"USC00083153","27.57264","-82.1393","34.1","2013-10-16","30.6","18.3"
"USC00083153","27.57264","-82.1393","34.1","2013-10-17","32.2","18.9"
"USC00083153","27.57264","-82.1393","34.1","2013-10-18","32.2","18.9"
"USC00083153","27.57264","-82.1393","34.1","2013-10-19","33.3","21.1"
"USC00083153","27.57264","-82.1393","34.1","2013-10-20","31.7","21.1"
"USC00083153","27.57264","-82.1393","34.1","2013-10-21","31.7","21.1"
"USC00083153","27.57264","-82.1393","34.1","2013-10-22","32.2","20.0"
"USC00083153","27.57264","-82.1393","34.1","2013-10-23","30.6","19.4"
"USC00083153","27.57264","-82.1393","34.1","2013-10-24","23.9","15.6"
"USC00083153","27.57264","-82.1393","34.1","2013-10-25","27.8","13.3"
"USC00083153","27.57264","-82.1393","34.1","2013-10-26","27.8","12.8"
"USC00083153","27.57264","-82.1393","34.1","2013-10-27","27.2","10.0"
"USC00083153","27.57264","-82.1393","34.1","2013-10-28","28.9","12.8"
"USC00083153","27.57264","-82.1393","34.1","2013-10-29","30.0","12.8"
"USC00083153","27.57264","-82.1393","34.1","2013-10-30","30.0","17.2"
"USC00083153","27.57264","-82.1393","34.1","2013-10-31","30.6","16.1"
"USC00083153","27.57264","-82.1393","34.1","2013-11-01","31.1","17.8"
"USC00083153","27.57264","-82.1393","34.1","2013-11-02","25.6","20.0"
"USC00083153","27.57264","-82.1393","34.1","2013-11-03","25.6","14.4"
"USC00083153","27.57264","-82.1393","34.1","2013-11-04","26.7","13.9"
"USC00083153","27.57264","-82.1393","34.1","2013-11-05","28.9","17.8"
"USC00083153","27.57264","-82.1393","34.1","2013-11-06","30.0","19.4"
"USC00083153","27.57264","-82.1393","34.1","2013-11-07","28.9","17.2"
"USC00083153","27.57264","-82.1393","34.1","2013-11-08","28.3","16.7"
"USC00083153","27.57264","-82.1393","34.1","2013-11-09","29.4","16.7"
"USC00083153","27.57264","-82.1393","34.1","2013-11-10","28.9","17.8"
"USC00083153","27.57264","-82.1393","34.1","2013-11-11","28.3","18.3"
"USC00083153","27.57264","-82.1393","34.1","2013-11-12","27.2","16.7"
"USC00083153","27.57264","-82.1393","34.1","2013-11-13","22.2","5.0"
"USC00083153","27.57264","-82.1393","34.1","2013-11-14","26.1","7.2"
"USC00083153","27.57264","-82.1393","34.1","2013-11-15","25.6","15.0"
"USC00083153","27.57264","-82.1393","34.1","2013-11-16","25.6","15.0"
"USC00083153","27.57264","-82.1393","34.1","2013-11-17","30.0","19.4"
"USC00083153","27.57264","-82.1393","34.1","2013-11-18","31.1","17.2"
"USC00083153","27.57264","-82.1393","34.1","2013-11-19","27.8","20.0"
"USC00083153","27.57264","-82.1393","34.1","2013-11-20","27.8","20.0"
"USC00083153","27.57264","-82.1393","34.1","2013-11-21","30.0","20.6"
"USC00083153","27.57264","-82.1393","34.1","2013-11-22","29.4","20.6"
"USC00083153","27.57264","-82.1393","34.1","2013-11-23","29.4","15.0"
"USC00083153","27.57264","-82.1393","34.1","2013-11-24","22.2","16.7"
"USC00083153","27.57264","-82.1393","34.1","2013-11-25","25.0","15.6"
"USC00083153","27.57264","-82.1393","34.1","2013-11-26","28.3","18.9"
"USC00083153","27.57264","-82.1393","34.1","2013-11-27","23.9","12.8"
"USC00083153","27.57264","-82.1393","34.1","2013-11-28","18.9","2.2"
"USC00083153","27.57264","-82.1393","34.1","2013-11-29","22.2","10.0"
"USC00083153","27.57264","-82.1393","34.1","2013-11-30","24.4","11.7"
"USC00083153","27.57264","-82.1393","34.1","2013-12-01","24.4","15.0"
"USC00083153","27.57264","-82.1393","34.1","2013-12-02","21.7","14.4"
"USC00083153","27.57264","-82.1393","34.1","2013-12-03","25.6","14.4"
"USC00083153","27.57264","-82.1393","34.1","2013-12-04","28.3","15.0"
"USC00083153","27.57264","-82.1393","34.1","2013-12-05","28.9","15.6"
"USC00083153","27.57264","-82.1393","34.1","2013-12-06","30.0","17.2"
"USC00083153","27.57264","-82.1393","34.1","2013-12-07","28.9","15.0"
"USC00083153","27.57264","-82.1393","34.1","2013-12-08","29.4","16.7"
"USC00083153","27.57264","-82.1393","34.1","2013-12-09","30.0","16.1"
"USC00083153","27.57264","-82.1393","34.1","2013-12-10","30.0","13.9"
"USC00083153","27.57264","-82.1393","34.1","2013-12-11","28.3","16.1"
"USC00083153","27.57264","-82.1393","34.1","2013-12-12","23.3","16.7"
"USC00083153","27.57264","-82.1393","34.1","2013-12-13","25.0","9.4"
"USC00083153","27.57264","-82.1393","34.1","2013-12-14","29.4","16.1"
"USC00083153","27.57264","-82.1393","34.1","2013-12-15","23.9","17.8"
"USC00083153","27.57264","-82.1393","34.1","2013-12-16","19.4","11.1"
"USC00083153","27.57264","-82.1393","34.1","2013-12-17",,
"USC00083153","27.57264","-82.1393","34.1","2013-12-18","23.3","5.6"
"USC00083153","27.57264","-82.1393","34.1","2013-12-19","25.0","5.0"
"USC00083153","27.57264","-82.1393","34.1","2013-12-20","28.9","12.2"
"USC00083153","27.57264","-82.1393","34.1","2013-12-21","30.6","18.3"
"USC00083153","27.57264","-82.1393","34.1","2013-12-22","27.2","11.1"
"USC00083153","27.57264","-82.1393","34.1","2013-12-23","26.1","10.0"
"USC00083153","27.57264","-82.1393","34.1","2013-12-24","27.8","7.8"
"USC00083153","27.57264","-82.1393","34.1","2013-12-25","29.4","9.4"
"USC00083153","27.57264","-82.1393","34.1","2013-12-26","29.4","10.0"
"USC00083153","27.57264","-82.1393","34.1","2013-12-27","30.0","11.1"
"USC00083153","27.57264","-82.1393","34.1","2013-12-28","29.4","10.6"
"USC00083153","27.57264","-82.1393","34.1","2013-12-29","25.0","10.0"
"USC00083153","27.57264","-82.1393","34.1","2013-12-30","18.3","14.4"
"USC00083153","27.57264","-82.1393","34.1","2013-12-31","20.0","13.9"
"USC00083153","27.57264","-82.1393","34.1","2014-01-01","21.1","14.4"
"USC00083153","27.57264","-82.1393","34.1","2014-01-03","17.2","6.7"
"USC00083153","27.57264","-82.1393","34.1","2014-01-04","18.9","6.1"
"USC00083153","27.57264","-82.1393","34.1","2014-01-05","28.9","8.3"
"USC00083153","27.57264","-82.1393","34.1","2014-01-06","23.3","8.3"
"USC00083153","27.57264","-82.1393","34.1","2014-01-07","10.0","1.7"
"USC00083153","27.57264","-82.1393","34.1","2014-01-08","20.0","2.2"
"USC00083153","27.57264","-82.1393","34.1","2014-01-09","22.2","13.3"
"USC00083153","27.57264","-82.1393","34.1","2014-01-10","26.7","18.9"
